t,x_gt,y_gt,x_est,y_est
480.784,-7.68298,-9.5885,0.665897,-2.00869
480.804,-7.69282,-9.58375,0.66353,-1.99894
480.824,-7.69315,-9.58366,0.661186,-1.98938
480.845,-7.70788,-9.58177,0.658636,-1.97916
480.865,-7.70833,-9.58173,0.656163,-1.9694
480.885,-7.72572,-9.58095,0.653683,-1.95973
480.905,-7.72621,-9.58094,0.651188,-1.95015
480.925,-7.74429,-9.58043,0.648638,-1.94048
480.945,-7.74478,-9.58042,0.646075,-1.93089
480.965,-7.76339,-9.57976,0.643471,-1.9213
480.985,-7.7639,-9.57972,0.640824,-1.9116
481.005,-7.78304,-9.57864,0.638186,-1.90197
481.025,-7.78304,-9.57864,0.63555,-1.89239
481.045,-7.81078,-9.57551,0.632897,-1.88275
481.065,-7.81177,-9.57537,0.630229,-1.87307
481.085,-7.83009,-9.57272,0.627581,-1.86349
481.105,-7.83058,-9.57265,0.624909,-1.85384
481.125,-7.84841,-9.5701,0.622221,-1.8442
481.145,-7.85781,-9.56877,0.619538,-1.83458
481.165,-7.85831,-9.56871,0.616903,-1.82513
481.185,-7.87657,-9.56611,0.614214,-1.81555
481.205,-7.87706,-9.56604,0.611526,-1.806
481.225,-7.89485,-9.5632,0.608821,-1.79641
481.245,-7.89532,-9.56312,0.606097,-1.78678
481.265,-7.91292,-9.5602,0.603388,-1.77723
481.285,-7.92196,-9.55871,0.60065,-1.76758
481.305,-7.92244,-9.55863,0.597916,-1.758
481.325,-7.94004,-9.55571,0.595167,-1.74839
481.345,-7.94052,-9.55563,0.59241,-1.73878
481.365,-7.95765,-9.5528,0.58967,-1.72924
481.385,-7.96716,-9.55122,0.588284,-1.72445
481.405,-7.96716,-9.55122,0.586875,-1.71959
481.425,-7.9915,-9.54704,0.585468,-1.71479
481.445,-7.99193,-9.54697,0.584057,-1.71002
481.465,-8.00647,-9.54457,0.582635,-1.70524
481.485,-8.00684,-9.54451,0.581208,-1.70047
481.505,-8.01916,-9.54247,0.579773,-1.69571
481.525,-8.01946,-9.54242,0.578335,-1.69098
481.545,-8.01946,-9.54242,0.576888,-1.68626
481.565,-8.0356,-9.53974,0.575411,-1.68146
481.585,-8.0359,-9.53969,0.573924,-1.67666
481.605,-8.04703,-9.53785,0.572438,-1.67188
481.625,-8.0473,-9.5378,0.570958,-1.66713
481.645,-8.06131,-9.53549,0.569484,-1.66241
481.665,-8.06184,-9.53541,0.568007,-1.65769
481.685,-8.06184,-9.53541,0.566518,-1.65294
481.705,-8.0761,-9.53306,0.565021,-1.64817
481.725,-8.07637,-9.53301,0.563528,-1.64342
481.745,-8.08614,-9.5314,0.562028,-1.63868
481.765,-8.08641,-9.53136,0.560505,-1.63387
481.785,-8.0962,-9.52975,0.557491,-1.6244
481.805,-8.09647,-9.52971,0.554487,-1.61502
481.825,-8.09647,-9.52971,0.551434,-1.60555
481.845,-8.11274,-9.52688,0.54837,-1.59612
481.865,-8.11309,-9.5268,0.545299,-1.58673
481.885,-8.12755,-9.52353,0.542237,-1.57742
481.905,-8.12797,-9.52345,0.539115,-1.56801
481.925,-8.15332,-9.51953,0.535988,-1.55861
481.945,-8.15884,-9.51882,0.532797,-1.54911
481.965,-8.15884,-9.51882,0.529595,-1.53966
481.985,-8.18115,-9.51615,0.526404,-1.53025
482.005,-8.18167,-9.51609,0.523201,-1.52085
482.025,-8.20053,-9.51366,0.519981,-1.51143
482.045,-8.20104,-9.5136,0.516758,-1.50202
482.064,-8.21955,-9.51106,0.513683,-1.49305
482.085,-8.22005,-9.511,0.510281,-1.48315
482.105,-8.23842,-9.50809,0.507029,-1.47371
482.125,-8.23891,-9.50801,0.503801,-1.46435
482.145,-8.25705,-9.50483,0.500559,-1.45498
482.165,-8.25753,-9.50474,0.497305,-1.4456
482.185,-8.27594,-9.50181,0.494046,-1.43622
482.205,-8.27642,-9.50172,0.490773,-1.42682
482.225,-8.30268,-9.49795,0.48749,-1.4174
482.245,-8.30318,-9.4979,0.484162,-1.40789
482.265,-8.30318,-9.4979,0.480854,-1.39846
482.285,-8.32998,-9.49461,0.477554,-1.38906
482.305,-8.33048,-9.49455,0.474235,-1.37962
482.325,-8.34885,-9.49235,0.470936,-1.37028
482.345,-8.34934,-9.49229,0.467635,-1.36093
482.365,-8.36762,-9.49006,0.464299,-1.35152
482.385,-8.3681,-9.49,0.462635,-1.34686
482.405,-8.38471,-9.48724,0.460926,-1.34208
482.425,-8.39237,-9.48529,0.459229,-1.33736
482.445,-8.39275,-9.48518,0.457525,-1.33266
482.464,-8.4045,-9.48182,0.455894,-1.32819
482.485,-8.40917,-9.48034,0.454088,-1.32327
482.505,-8.41856,-9.47732,0.452351,-1.31856
482.525,-8.41856,-9.47732,0.450607,-1.31387
482.545,-8.42745,-9.47487,0.448862,-1.3092
482.565,-8.42768,-9.47481,0.447118,-1.30456
482.585,-8.43648,-9.4725,0.445338,-1.29987
482.605,-8.43672,-9.47244,0.443573,-1.29523
482.625,-8.44544,-9.47027,0.441775,-1.29054
482.645,-8.44567,-9.47021,0.439965,-1.28585
482.665,-8.45433,-9.46814,0.438165,-1.28122
482.685,-8.45456,-9.46809,0.436362,-1.2766
482.705,-8.46317,-9.46612,0.434559,-1.27201
482.725,-8.4634,-9.46606,0.43273,-1.26738
482.745,-8.47198,-9.46416,0.430884,-1.26273
482.765,-8.47221,-9.46411,0.429044,-1.25812
482.785,-8.48078,-9.46227,0.427203,-1.25353
482.805,-8.48102,-9.46222,0.425327,-1.24887
482.825,-8.49427,-9.4602,0.423468,-1.24426
482.845,-8.49452,-9.46017,0.42161,-1.23965
482.865,-8.50346,-9.45895,0.419758,-1.23506
482.885,-8.50619,-9.45858,0.41787,-1.2304
482.905,-8.50619,-9.45858,0.415998,-1.22578
482.925,-8.51762,-9.45706,0.414121,-1.22116
482.945,-8.51787,-9.45703,0.412238,-1.21653
482.965,-8.52687,-9.45589,0.410351,-1.21191
482.985,-8.53167,-9.45532,0.406548,-1.20259
483.006,-8.53192,-9.45529,0.402561,-1.1928
483.026,-8.54252,-9.4544,0.398824,-1.18361
483.046,-8.54283,-9.45437,0.395093,-1.17442
483.066,-8.56222,-9.45228,0.39134,-1.16516
483.085,-8.56264,-9.45223,0.387795,-1.15639
483.106,-8.5795,-9.45003,0.383862,-1.14664
483.126,-8.57999,-9.44997,0.380144,-1.1374
483.146,-8.57999,-9.44997,0.376405,-1.12809
483.166,-8.60688,-9.44703,0.372694,-1.11884
483.186,-8.60738,-9.44697,0.369019,-1.10966
483.206,-8.62586,-9.44521,0.365281,-1.10034
483.227,-8.62636,-9.44517,0.361374,-1.09059
483.247,-8.64479,-9.44359,0.357643,-1.08129
483.267,-8.64529,-9.44355,0.353936,-1.07203
483.287,-8.66372,-9.44197,0.350241,-1.0628
483.307,-8.67319,-9.44116,0.34652,-1.05351
483.327,-8.67369,-9.44112,0.34283,-1.0443
483.347,-8.70009,-9.43886,0.339151,-1.03512
483.367,-8.70906,-9.43809,0.335446,-1.02587
483.387,-8.70956,-9.43805,0.331705,-1.01647
483.407,-8.72822,-9.43601,0.328089,-1.00726
483.427,-8.73887,-9.4343,0.324472,-0.997905
483.447,-8.73944,-9.43421,0.3209,-0.988548
483.467,-8.76035,-9.43107,0.317353,-0.979116
483.487,-8.76035,-9.43107,0.313912,-0.969819
483.507,-8.7788,-9.43039,0.310473,-0.960415
483.527,-8.7788,-9.43039,0.307106,-0.951068
483.547,-8.79551,-9.43143,0.303775,-0.941666
483.567,-8.79593,-9.43146,0.300516,-0.93234
483.587,-8.8119,-9.43227,0.297256,-0.922855
483.607,-8.81234,-9.43228,0.294051,-0.91343
483.627,-8.82868,-9.43246,0.290888,-0.903964
483.647,-8.82913,-9.43246,0.287798,-0.894555
483.667,-8.85324,-9.43235,0.28474,-0.885092
483.687,-8.85417,-9.43234,0.281727,-0.87561
483.707,-8.87109,-9.43226,0.278737,-0.866039
483.727,-8.8797,-9.43223,0.275813,-0.856522
483.747,-8.88018,-9.43223,0.272946,-0.847013
483.767,-8.89821,-9.43219,0.270092,-0.837433
483.787,-8.89871,-9.43219,0.267223,-0.827787
483.807,-8.89871,-9.43219,0.264366,-0.818275
483.827,-8.92468,-9.43111,0.261465,-0.808744
483.847,-8.92512,-9.43105,0.258499,-0.79911
483.867,-8.94053,-9.42837,0.255559,-0.78966
483.887,-8.94094,-9.42829,0.252548,-0.780108
483.907,-8.9624,-9.42412,0.249511,-0.770591
483.927,-8.9624,-9.42412,0.24645,-0.761117
483.947,-8.9782,-9.42105,0.243338,-0.751577
483.967,-8.97901,-9.42089,0.240196,-0.742051
483.987,-8.9942,-9.41794,0.237102,-0.732637
484.008,-8.99463,-9.41785,0.233835,-0.722557
484.028,-9.01096,-9.4146,0.230798,-0.71303
484.048,-9.01898,-9.41283,0.227788,-0.703416
484.068,-9.01945,-9.41272,0.224842,-0.693874
484.088,-9.0376,-9.40796,0.221945,-0.684317
484.108,-9.03811,-9.40781,0.219117,-0.674818
484.128,-9.05731,-9.40171,0.216304,-0.665196
484.148,-9.05783,-9.40154,0.213504,-0.65548
484.168,-9.08539,-9.39239,0.210798,-0.645883
484.188,-9.08643,-9.39204,0.208106,-0.6362
484.208,-9.10463,-9.38602,0.205475,-0.626618
484.228,-9.11311,-9.38321,0.202872,-0.617032
484.248,-9.11311,-9.38321,0.200282,-0.607337
484.268,-9.13204,-9.37683,0.197724,-0.597628
484.288,-9.13204,-9.37683,0.195212,-0.587965
484.308,-9.15086,-9.37027,0.192726,-0.578271
484.328,-9.15086,-9.37027,0.190288,-0.568637
484.348,-9.16948,-9.36351,0.187915,-0.559114
484.368,-9.16948,-9.36351,0.185527,-0.549378
484.388,-9.18774,-9.35648,0.183158,-0.539645
484.408,-9.18774,-9.35648,0.1808,-0.529939
484.428,-9.20619,-9.34988,0.178449,-0.520245
484.448,-9.20619,-9.34988,0.176101,-0.510545
484.468,-9.22453,-9.3443,0.173761,-0.500821
484.488,-9.22453,-9.3443,0.171425,-0.491106
484.508,-9.24972,-9.33683,0.169092,-0.481341
484.528,-9.25019,-9.33669,0.166765,-0.471571
484.548,-9.26774,-9.33148,0.164462,-0.461902
484.568,-9.26822,-9.33134,0.162161,-0.452179
484.588,-9.28632,-9.32586,0.159858,-0.442433
484.608,-9.28632,-9.32586,0.157577,-0.43277
484.628,-9.30456,-9.32032,0.155285,-0.423041
484.648,-9.30456,-9.32032,0.153001,-0.413298
484.668,-9.32284,-9.31536,0.150703,-0.403486
484.688,-9.32284,-9.31536,0.148438,-0.393741
484.708,-9.34124,-9.31065,0.146198,-0.384084
484.728,-9.34124,-9.31065,0.143944,-0.374342
484.748,-9.35965,-9.30592,0.141707,-0.364649
484.768,-9.35965,-9.30592,0.139466,-0.354918
484.788,-9.37805,-9.30116,0.137263,-0.345346
484.808,-9.39533,-9.29624,0.135026,-0.335588
484.828,-9.40397,-9.29374,0.132806,-0.325893
484.848,-9.40445,-9.2936,0.130589,-0.316251
484.868,-9.42174,-9.2886,0.128361,-0.306548
484.888,-9.43087,-9.28596,0.126109,-0.296748
484.908,-9.43087,-9.28596,0.123888,-0.287062
484.928,-9.4496,-9.28054,0.121664,-0.277363
484.948,-9.45008,-9.2804,0.119421,-0.267596
484.968,-9.46785,-9.27526,0.117202,-0.257928
484.988,-9.46833,-9.27512,0.114968,-0.248181
485.008,-9.48754,-9.26956,0.11273,-0.238428
485.028,-9.48802,-9.26942,0.110502,-0.228716
485.048,-9.50627,-9.26414,0.108267,-0.218958
485.068,-9.50627,-9.26414,0.106043,-0.209255
485.088,-9.52452,-9.25886,0.103784,-0.199416
485.108,-9.52452,-9.25886,0.101549,-0.189694
485.128,-9.54277,-9.25358,0.0993114,-0.179961
485.148,-9.54277,-9.25358,0.0970657,-0.17018
485.168,-9.56102,-9.2483,0.0948302,-0.160426
485.188,-9.56102,-9.2483,0.0926026,-0.150781
485.208,-9.58674,-9.24089,0.0903342,-0.141053
485.228,-9.58674,-9.24089,0.0880643,-0.131384
485.248,-9.60542,-9.23558,0.0857659,-0.121699
485.268,-9.60594,-9.23544,0.0834449,-0.111979
485.288,-9.62539,-9.22996,0.0810897,-0.10222
485.308,-9.62592,-9.2298,0.0787443,-0.092582
485.328,-9.62592,-9.2298,0.0763386,-0.0828087
485.348,-9.65467,-9.22152,0.0739254,-0.0730764
485.368,-9.6552,-9.22136,0.0715122,-0.0634253
485.388,-9.67489,-9.21568,0.0690966,-0.0537735
485.408,-9.67542,-9.21553,0.0666898,-0.0441579
485.428,-9.69443,-9.20995,0.0642696,-0.0345119
485.448,-9.69492,-9.2098,0.0618457,-0.0248541
485.468,-9.72036,-9.20206,0.0594085,-0.0151294
485.488,-9.72084,-9.20192,0.0569946,-0.00550776
485.508,-9.72084,-9.20192,0.0545743,0.00414993
485.528,-9.74632,-9.19463,0.0521347,0.0138758
485.548,-9.7468,-9.1945,0.049718,0.0235261
485.568,-9.76555,-9.18913,0.0472727,0.0332725
485.588,-9.76555,-9.18913,0.0448356,0.0429684
485.608,-9.78325,-9.18377,0.0423927,0.0526046
485.628,-9.78325,-9.18377,0.0399517,0.0621302
485.648,-9.80231,-9.17942,0.0374792,0.0717062
485.668,-9.81146,-9.17726,0.0349565,0.0813745
485.688,-9.81195,-9.17716,0.0324159,0.0910368
485.708,-9.83027,-9.1737,0.0298777,0.100639
485.728,-9.83076,-9.1736,0.0273105,0.110271
485.748,-9.85692,-9.16886,0.0247146,0.119899
485.768,-9.85742,-9.16877,0.0220835,0.129614
485.788,-9.85742,-9.16877,0.0194495,0.139255
485.808,-9.88405,-9.16362,0.0168051,0.14892
485.828,-9.88453,-9.1635,0.0141724,0.158517
485.848,-9.90221,-9.15927,0.0115143,0.168179
485.868,-9.90268,-9.15916,0.00883882,0.17789
485.888,-9.91997,-9.15478,0.00618432,0.187486
485.908,-9.92044,-9.15466,0.00352759,0.197093
485.928,-9.93774,-9.15028,0.000863903,0.206714
485.948,-9.94662,-9.14803,-0.00184058,0.216411
485.968,-9.94709,-9.14791,-0.00452449,0.226041
485.988,-9.96392,-9.14364,-0.00721911,0.23567
486.008,-9.9728,-9.14139,-0.00990433,0.245225
486.028,-9.98963,-9.13713,-0.0126008,0.254806
486.048,-9.99057,-9.13689,-0.0152937,0.264367
486.068,-10.0074,-9.13262,-0.0180298,0.274022
486.088,-10.0098,-9.13202,-0.0207559,0.283642
486.108,-10.0098,-9.13202,-0.0234807,0.29323
486.128,-10.0338,-9.1258,-0.0262121,0.302816
486.148,-10.0342,-9.12567,-0.028976,0.312486
486.168,-10.0342,-9.12567,-0.0317261,0.322086
486.188,-10.0649,-9.11762,-0.0345008,0.331722
486.208,-10.0654,-9.11749,-0.0372578,0.341219
486.228,-10.0654,-9.11749,-0.0400478,0.350758
486.248,-10.0923,-9.11064,-0.0428824,0.36037
486.268,-10.0923,-9.11064,-0.0457185,0.369924
486.288,-10.1122,-9.10587,-0.0486012,0.379545
486.308,-10.1122,-9.10587,-0.0514763,0.389101
486.328,-10.1325,-9.10102,-0.0544122,0.398765
486.348,-10.1325,-9.10102,-0.0573486,0.408369
486.368,-10.153,-9.09602,-0.0602857,0.417896
486.388,-10.153,-9.09602,-0.0632401,0.427432
486.408,-10.1734,-9.09102,-0.0661908,0.436893
486.428,-10.1734,-9.09102,-0.0691901,0.446417
486.448,-10.1998,-9.08457,-0.0721983,0.455915
486.468,-10.1998,-9.08457,-0.075214,0.465354
486.488,-10.2219,-9.07917,-0.0782888,0.474941
486.508,-10.2224,-9.07904,-0.0813657,0.484443
486.528,-10.2224,-9.07904,-0.0844569,0.493916
486.548,-10.2504,-9.0715,-0.0875843,0.503464
486.568,-10.2508,-9.07135,-0.0907177,0.51296
486.588,-10.2682,-9.06546,-0.0922894,0.517696
486.608,-10.2761,-9.06284,-0.0938644,0.522464
486.628,-10.2765,-9.06269,-0.0954345,0.527232
486.648,-10.2979,-9.05609,-0.0969917,0.531975
486.668,-10.3022,-9.05487,-0.0985528,0.536743
486.688,-10.3022,-9.05487,-0.100108,0.541492
486.708,-10.3119,-9.0531,-0.101667,0.546259
486.728,-10.3163,-9.05257,-0.103205,0.55099
486.748,-10.3165,-9.05254,-0.104741,0.555709
486.768,-10.3248,-9.05164,-0.106273,0.560438
486.788,-10.3291,-9.05105,-0.106273,0.560438
486.808,-10.3293,-9.05101,-0.106273,0.560438
486.828,-10.3353,-9.04958,-0.106273,0.560438
486.848,-10.3355,-9.04955,-0.106273,0.560438
486.868,-10.3381,-9.04885,-0.106273,0.560438
486.888,-10.3381,-9.04884,-0.106273,0.560438
486.908,-10.3381,-9.04889,-0.106273,0.560438
486.928,-10.3381,-9.04889,-0.106273,0.560438
486.948,-10.3377,-9.04903,-0.106273,0.560438
486.968,-10.3377,-9.04904,-0.106273,0.560438
486.988,-10.3377,-9.04905,-0.106273,0.560438
487.008,-10.3377,-9.04905,-0.106273,0.560438
487.028,-10.3377,-9.04905,-0.106273,0.560438
487.048,-10.3377,-9.04905,-0.106273,0.560438
487.068,-10.3377,-9.04905,-0.106273,0.560438
487.088,-10.3377,-9.04905,-0.106273,0.560438
487.108,-10.3377,-9.04905,-0.106273,0.560438
487.128,-10.3377,-9.04905,-0.106273,0.560438
487.148,-10.3377,-9.04905,-0.106273,0.560438
487.169,-10.3377,-9.04905,-0.106273,0.560438
487.189,-10.3378,-9.04904,-0.107816,0.565199
487.209,-10.3385,-9.04904,-0.109341,0.569911
487.229,-10.3385,-9.04904,-0.110871,0.574636
487.249,-10.3419,-9.04922,-0.112405,0.579379
487.269,-10.3421,-9.04923,-0.113942,0.584117
487.289,-10.348,-9.04971,-0.115481,0.588872
487.309,-10.3481,-9.04973,-0.117017,0.593613
487.329,-10.3554,-9.05003,-0.118558,0.598369
487.349,-10.3556,-9.05003,-0.12008,0.603066
487.369,-10.3634,-9.0496,-0.121614,0.607797
487.389,-10.3636,-9.04958,-0.123146,0.612522
487.409,-10.372,-9.04838,-0.12468,0.617258
487.429,-10.3723,-9.04834,-0.126233,0.622031
487.449,-10.3843,-9.04587,-0.127785,0.626777
487.469,-10.3845,-9.04582,-0.12934,0.631531
487.489,-10.3845,-9.04582,-0.130885,0.636237
487.509,-10.3968,-9.04331,-0.132446,0.64098
487.529,-10.397,-9.04326,-0.134018,0.645745
487.549,-10.397,-9.04326,-0.135589,0.650507
487.569,-10.4093,-9.04075,-0.137161,0.655257
487.589,-10.4095,-9.0407,-0.138733,0.660017
487.609,-10.4095,-9.0407,-0.140303,0.664758
487.629,-10.4224,-9.03807,-0.141867,0.669483
487.649,-10.4224,-9.03807,-0.143436,0.674236
487.669,-10.4354,-9.03541,-0.144994,0.678957
487.689,-10.4356,-9.03536,-0.146568,0.683718
487.709,-10.4444,-9.03356,-0.14813,0.688437
487.729,-10.4491,-9.0326,-0.149686,0.693147
487.749,-10.4493,-9.03255,-0.151256,0.697897
487.769,-10.4584,-9.0307,-0.152823,0.702614
487.789,-10.4586,-9.03065,-0.154407,0.707352
487.809,-10.4674,-9.02871,-0.156009,0.712112
487.829,-10.4676,-9.02865,-0.157601,0.716825
487.849,-10.4676,-9.02865,-0.159186,0.72148
487.87,-10.4793,-9.02539,-0.160877,0.726414
487.89,-10.487,-9.02319,-0.162509,0.731144
487.91,-10.4908,-9.02209,-0.164126,0.735797
487.93,-10.491,-9.02203,-0.165773,0.740513
487.95,-10.499,-9.01974,-0.167433,0.745227
487.97,-10.4992,-9.01968,-0.169101,0.749944
487.99,-10.5073,-9.01738,-0.170758,0.754622
488.01,-10.5075,-9.01733,-0.172429,0.759329
488.03,-10.5075,-9.01733,-0.174103,0.764034
488.05,-10.5205,-9.01431,-0.175764,0.768701
488.07,-10.5207,-9.01425,-0.177443,0.773402
488.09,-10.5298,-9.0121,-0.179121,0.778097
488.11,-10.53,-9.01205,-0.180809,0.782804
488.13,-10.5435,-9.00919,-0.182481,0.787458
488.15,-10.544,-9.00909,-0.184166,0.792142
488.17,-10.544,-9.00909,-0.185845,0.796791
488.19,-10.5579,-9.00649,-0.187534,0.801424
488.21,-10.5582,-9.00644,-0.189229,0.806058
488.23,-10.5683,-9.00457,-0.190947,0.810718
488.25,-10.5686,-9.00452,-0.192686,0.815402
488.27,-10.5796,-9.0025,-0.194428,0.820084
488.29,-10.5799,-9.00244,-0.196176,0.824742
488.31,-10.5912,-9.00034,-0.197941,0.829418
488.33,-10.5915,-9.00029,-0.199729,0.834114
488.35,-10.5915,-9.00029,-0.201507,0.838762
488.37,-10.6077,-8.99731,-0.203322,0.843487
488.39,-10.608,-8.99725,-0.205122,0.848178
488.41,-10.6231,-8.99445,-0.206919,0.852866
488.43,-10.6234,-8.99441,-0.208699,0.857507
488.45,-10.6234,-8.99441,-0.210492,0.862177
488.47,-10.6368,-8.99192,-0.212271,0.866812
488.49,-10.6371,-8.99188,-0.214063,0.87149
488.51,-10.6471,-8.99001,-0.215859,0.876169
488.53,-10.6474,-8.98997,-0.217653,0.880846
488.55,-10.657,-8.9882,-0.219442,0.885511
488.57,-10.6614,-8.98738,-0.221221,0.890153
488.59,-10.6616,-8.98733,-0.223011,0.894812
488.61,-10.6707,-8.98565,-0.224794,0.899465
488.63,-10.671,-8.98561,-0.226606,0.904183
488.65,-10.671,-8.98561,-0.228408,0.908884
488.67,-10.6838,-8.98324,-0.230196,0.913544
488.69,-10.684,-8.9832,-0.231984,0.918208
488.71,-10.697,-8.98079,-0.233773,0.922869
488.73,-10.6975,-8.9807,-0.235557,0.927517
488.75,-10.7069,-8.97897,-0.237341,0.932175
488.77,-10.7074,-8.97888,-0.237333,0.932155
488.79,-10.7074,-8.97888,-0.237346,0.932184
488.81,-10.7207,-8.97646,-0.237346,0.932194
488.83,-10.721,-8.97641,-0.237356,0.932228
488.85,-10.7304,-8.97481,-0.237362,0.932242
488.87,-10.7306,-8.97477,-0.23735,0.932217
488.89,-10.7306,-8.97477,-0.237324,0.93216
488.91,-10.744,-8.9725,-0.237321,0.932151
488.93,-10.7442,-8.97245,-0.237339,0.932195
488.95,-10.7528,-8.97088,-0.237315,0.932142
488.97,-10.753,-8.97084,-0.237315,0.932142
488.99,-10.7652,-8.96862,-0.237315,0.932142
489.01,-10.7656,-8.96855,-0.237315,0.932142
489.03,-10.7656,-8.96855,-0.237315,0.932142
489.049,-10.7743,-8.96799,-0.237315,0.932142
489.07,-10.7744,-8.96801,-0.237315,0.932142
489.09,-10.7773,-8.96937,-0.237315,0.932142
489.11,-10.7784,-8.97043,-0.237315,0.932142
489.13,-10.7784,-8.97043,-0.237315,0.932142
489.15,-10.7797,-8.97208,-0.237315,0.932142
489.17,-10.7797,-8.97208,-0.237315,0.932142
489.19,-10.7805,-8.9729,-0.237315,0.932142
489.21,-10.7805,-8.9729,-0.237315,0.932142
489.23,-10.7807,-8.97307,-0.237315,0.932142
489.25,-10.7807,-8.97307,-0.237315,0.932142
489.27,-10.7807,-8.97307,-0.237315,0.932142
489.29,-10.7807,-8.97307,-0.237315,0.932142
489.31,-10.7807,-8.97307,-0.237315,0.932142
489.33,-10.7807,-8.97307,-0.237315,0.932142
489.35,-10.7807,-8.97307,-0.237315,0.932142
489.37,-10.7807,-8.97307,-0.237295,0.932096
489.39,-10.7807,-8.97307,-0.237302,0.932115
489.41,-10.7817,-8.97342,-0.237299,0.932116
489.43,-10.7818,-8.97344,-0.237287,0.932097
489.45,-10.7857,-8.97476,-0.237301,0.932134
489.47,-10.7858,-8.97481,-0.237284,0.932106
489.49,-10.7913,-8.97674,-0.237277,0.932091
489.51,-10.7915,-8.97679,-0.237323,0.932172
489.53,-10.7967,-8.97878,-0.237303,0.932141
489.55,-10.7969,-8.97883,-0.237325,0.932178
489.57,-10.8019,-8.98101,-0.239923,0.936476
489.59,-10.8021,-8.98107,-0.242549,0.940793
489.61,-10.807,-8.98343,-0.245171,0.945059
489.63,-10.8071,-8.98349,-0.247814,0.949342
489.65,-10.815,-8.98644,-0.25046,0.953594
489.67,-10.8152,-8.98648,-0.25309,0.957788
489.69,-10.8152,-8.98648,-0.25578,0.962043
489.71,-10.8276,-8.98838,-0.258436,0.966218
489.73,-10.8279,-8.98842,-0.261088,0.970357
489.75,-10.8363,-8.98957,-0.263827,0.974596
489.769,-10.8366,-8.9896,-0.263827,0.974596
489.79,-10.8457,-8.99046,-0.263827,0.974596
489.81,-10.8457,-8.99046,-0.263827,0.974596
489.83,-10.8534,-8.99035,-0.263827,0.974596
489.85,-10.8534,-8.99035,-0.263827,0.974596
489.87,-10.8573,-8.99103,-0.263827,0.974596
489.89,-10.8586,-8.99175,-0.263827,0.974596
489.91,-10.8587,-8.99179,-0.263827,0.974596
489.93,-10.861,-8.99332,-0.263827,0.974596
489.95,-10.8611,-8.99337,-0.263827,0.974596
489.97,-10.8624,-8.99454,-0.263827,0.974596
489.99,-10.8624,-8.99455,-0.263827,0.974596
490.01,-10.8624,-8.99459,-0.263827,0.974596
490.03,-10.8624,-8.99459,-0.263827,0.974596
490.05,-10.8624,-8.99459,-0.263827,0.974596
490.07,-10.8624,-8.99459,-0.263827,0.974596
490.09,-10.8624,-8.99459,-0.263827,0.974596
490.11,-10.8624,-8.99459,-0.263827,0.974596
490.13,-10.8624,-8.99459,-0.263827,0.974596
490.15,-10.8624,-8.99459,-0.263827,0.974596
490.17,-10.8624,-8.99459,-0.263827,0.974596
490.19,-10.8624,-8.99459,-0.263827,0.974596
490.211,-10.8624,-8.99459,-0.263827,0.974596
490.231,-10.8624,-8.99459,-0.263827,0.974596
490.251,-10.8624,-8.99459,-0.263827,0.974596
490.271,-10.8624,-8.99459,-0.263827,0.974596
490.291,-10.8624,-8.99459,-0.263827,0.974596
490.311,-10.8624,-8.99459,-0.263827,0.974596
490.331,-10.8624,-8.99459,-0.263827,0.974596
490.351,-10.8624,-8.99459,-0.263827,0.974596
490.371,-10.8624,-8.99459,-0.266553,0.978802
490.391,-10.8624,-8.99459,-0.26926,0.982967
490.411,-10.8633,-8.99415,-0.271993,0.987166
490.431,-10.8633,-8.99412,-0.274685,0.991297
