t,trans_err,rot_err
466.901,5.36632,0.962027
466.921,5.36505,0.968095
466.941,5.3808,0.960497
466.961,5.39643,0.952242
466.981,5.40449,0.948654
467.001,5.40397,0.952896
467.021,5.40303,0.957604
467.041,5.42775,0.940886
467.061,5.4274,0.945255
467.081,5.44421,0.936383
467.101,5.44399,0.940726
467.121,5.46079,0.931855
467.141,5.46068,0.936229
467.161,5.47749,0.927322
467.181,5.47749,0.931723
467.201,5.49428,0.92291
467.221,5.49439,0.927267
467.241,5.51854,0.912622
467.261,5.51922,0.916593
467.281,5.53549,0.908118
467.301,5.54355,0.906248
467.321,5.54393,0.910625
467.341,5.56054,0.901851
467.361,5.56102,0.906257
467.381,5.57656,0.895192
467.401,5.57708,0.896872
467.421,5.59144,0.888815
467.441,5.59199,0.890651
467.461,5.60603,0.887691
467.481,5.60662,0.889631
467.501,5.62076,0.889618
467.521,5.62139,0.891629
467.541,5.63468,0.893275
467.561,5.63536,0.895313
467.581,5.64823,0.895952
467.601,5.66147,0.896663
467.621,5.66842,0.897284
467.641,5.66881,0.897955
467.661,5.68235,0.898656
467.681,5.68786,0.899356
467.701,5.6883,0.900041
467.721,5.70442,0.90072
467.741,5.70524,0.901369
467.761,5.71919,0.901824
467.781,5.72005,0.905166
467.801,5.73518,0.907804
467.821,5.73612,0.911103
467.841,5.75037,0.912956
467.861,5.75141,0.916284
467.881,5.7656,0.91708
467.901,5.77357,0.918551
467.921,5.77473,0.921861
467.941,5.79184,0.9203
467.961,5.79269,0.923674
467.981,5.80892,0.920356
468.001,5.82472,0.918971
468.021,5.82561,0.919611
468.041,5.83381,0.920205
468.061,5.83473,0.9209
468.081,5.85584,0.920566
468.101,5.85715,0.921227
468.121,5.87176,0.919955
468.141,5.87575,0.92002
468.161,5.87673,0.920704
468.181,5.89536,0.921554
468.201,5.89677,0.924867
468.221,5.91163,0.925028
468.241,5.91981,0.925518
468.261,5.92134,0.928624
468.281,5.93782,0.922101
468.301,5.93945,0.92521
468.321,5.96217,0.912779
468.341,5.96423,0.915556
468.361,5.97883,0.909689
468.381,5.98053,0.909452
468.401,5.98191,0.909447
468.421,6.00053,0.900647
468.441,6.00223,0.900563
468.461,6.01591,0.899948
468.481,6.01764,0.899922
468.501,6.03244,0.899935
468.521,6.03384,0.899942
468.54,6.04859,0.89996
468.561,6.05041,0.899961
468.581,6.06488,0.901945
468.601,6.06668,0.903933
468.621,6.06817,0.905984
468.641,6.08786,0.906596
468.661,6.08972,0.908518
468.681,6.10905,0.907394
468.701,6.11095,0.909383
468.721,6.11255,0.91138
468.741,6.13171,0.91035
468.761,6.13367,0.912264
468.781,6.14729,0.911511
468.801,6.14931,0.913424
468.821,6.16301,0.911337
468.841,6.17094,0.910543
468.861,6.17304,0.912397
468.881,6.18679,0.909016
468.901,6.18893,0.910863
468.921,6.20261,0.908261
468.941,6.2048,0.910173
468.961,6.21879,0.907996
468.981,6.22067,0.905988
469.001,6.23963,0.899638
469.021,6.24183,0.897576
469.041,6.24367,0.895509
469.061,6.26494,0.894981
469.081,6.26709,0.893016
469.101,6.28225,0.892169
469.121,6.28438,0.890106
469.141,6.28613,0.888103
469.161,6.30737,0.888227
469.181,6.30911,0.888909
469.201,6.32455,0.891234
469.221,6.33898,0.891313
469.241,6.34107,0.891882
469.261,6.35493,0.890483
469.281,6.3624,0.890247
469.301,6.36452,0.890897
469.321,6.3787,0.889773
469.341,6.38084,0.890378
469.361,6.39491,0.890298
469.381,6.39706,0.890954
469.4,6.39883,0.891611
469.421,6.41829,0.890565
469.441,6.42046,0.891214
469.461,6.43936,0.890614
469.481,6.44185,0.891253
469.501,6.45516,0.891358
469.521,6.46051,0.89194
469.541,6.46242,0.892612
469.561,6.47832,0.893287
469.581,6.48056,0.893975
469.601,6.49367,0.894649
469.621,6.50152,0.895289
469.641,6.50348,0.896006
469.661,6.51721,0.896686
469.681,6.51921,0.897386
469.701,6.53296,0.898038
469.721,6.53496,0.898715
469.741,6.54872,0.899345
469.761,6.55076,0.900042
469.781,6.56981,0.900729
469.801,6.57187,0.901379
469.821,6.58534,0.901989
469.841,6.5877,0.902651
469.861,6.6012,0.90285
469.881,6.60358,0.903479
469.901,6.6171,0.902762
469.921,6.61954,0.903373
469.941,6.63314,0.902355
469.961,6.63557,0.902973
469.981,6.65084,0.901376
470.001,6.65297,0.901319
470.021,6.66711,0.901174
470.041,6.66924,0.901195
470.061,6.68342,0.901191
470.081,6.68556,0.901152
470.101,6.6997,0.901147
470.121,6.70183,0.901153
470.141,6.71599,0.901178
470.161,6.71814,0.901135
470.181,6.73641,0.900514
470.201,6.73855,0.89986
470.221,6.75345,0.900343
470.241,6.75591,0.899707
470.261,6.77014,0.900261
470.281,6.77262,0.899584
470.301,6.78686,0.900042
470.321,6.7893,0.899409
470.341,6.8035,0.899556
470.361,6.81158,0.899493
470.381,6.81399,0.898906
470.401,6.83177,0.901554
470.421,6.83448,0.901021
470.441,6.83658,0.900346
470.461,6.85492,0.902657
470.481,6.85733,0.902053
470.501,6.87084,0.903285
470.521,6.87322,0.902695
470.541,6.88643,0.903933
470.561,6.89439,0.904229
470.581,6.89678,0.903589
470.601,6.91,0.904793
470.621,6.91796,0.905062
470.641,6.92033,0.904415
470.661,6.93887,0.906331
470.681,6.94155,0.905802
470.701,6.95482,0.906807
470.721,6.96249,0.906967
470.741,6.96486,0.906313
470.761,6.97845,0.907493
470.781,6.98078,0.906843
470.801,6.9944,0.908095
470.82,6.99665,0.90752
470.841,7.01037,0.908697
470.861,7.01271,0.908075
470.881,7.02634,0.909355
470.901,7.02867,0.90877
470.921,7.04238,0.909931
470.941,7.04471,0.909336
470.961,7.05896,0.909935
470.981,7.06096,0.91059
471.001,7.08096,0.91131
471.021,7.0833,0.911967
471.041,7.09734,0.912435
471.061,7.10104,0.913123
471.081,7.10312,0.913801
471.101,7.12265,0.914464
471.121,7.13109,0.915175
471.141,7.13352,0.915846
471.161,7.14804,0.916559
471.181,7.15048,0.914558
471.201,7.16596,0.912674
471.221,7.16835,0.910668
471.241,7.18368,0.910771
471.261,7.18605,0.908799
471.281,7.18807,0.906789
471.301,7.20941,0.908114
471.321,7.21137,0.906116
471.341,7.23272,0.907344
471.361,7.24113,0.906238
471.381,7.24342,0.907016
471.401,7.25846,0.908042
471.421,7.26072,0.908665
471.441,7.27498,0.907417
471.461,7.27729,0.908046
471.48,7.29082,0.907086
471.501,7.2932,0.907764
471.521,7.30705,0.907473
471.541,7.30907,0.908141
471.561,7.32296,0.908777
471.58,7.32489,0.909431
471.601,7.33889,0.910142
471.621,7.34375,0.910828
471.641,7.36017,0.911533
471.661,7.36254,0.9122
471.681,7.36463,0.912836
471.701,7.38354,0.91357
471.721,7.38591,0.914227
471.741,7.38802,0.914894
471.761,7.40694,0.915557
471.781,7.40935,0.915533
471.801,7.42309,0.915587
471.821,7.42553,0.915599
471.841,7.43959,0.915636
471.861,7.44204,0.915637
471.881,7.45868,0.915667
471.901,7.46404,0.915687
471.921,7.47776,0.915699
471.941,7.48731,0.915719
471.96,7.48932,0.915742
471.981,7.50349,0.915734
472.001,7.50597,0.915742
472.021,7.50811,0.915732
472.041,7.52761,0.915752
472.061,7.53007,0.915741
472.081,7.54411,0.915719
472.101,7.54659,0.915729
472.121,7.56063,0.915775
472.141,7.56888,0.915756
472.161,7.57138,0.915775
472.181,7.58541,0.912454
472.201,7.58787,0.909091
472.221,7.6089,0.909828
472.241,7.61169,0.906666
472.261,7.62771,0.907867
472.281,7.63008,0.904622
472.301,7.64572,0.905984
472.321,7.6549,0.905088
472.341,7.6572,0.901824
472.361,7.67321,0.90323
472.381,7.67546,0.901327
472.401,7.69143,0.903547
472.421,7.69364,0.901575
472.441,7.70897,0.901494
472.461,7.71114,0.899549
472.481,7.72627,0.898938
472.501,7.7284,0.896936
472.521,7.74326,0.897104
472.541,7.74531,0.895227
472.561,7.75853,0.897917
472.581,7.76607,0.898758
472.601,7.77902,0.901522
472.621,7.78668,0.902823
472.641,7.7886,0.900944
472.661,7.8016,0.904763
472.681,7.80352,0.902878
472.701,7.81656,0.906664
472.721,7.81843,0.904799
472.742,7.83158,0.908516
472.762,7.83343,0.906677
472.782,7.83496,0.904646
472.802,7.8528,0.910786
472.822,7.8546,0.908916
472.842,7.8732,0.91534
472.862,7.87494,0.913456
472.882,7.88789,0.917121
472.902,7.89541,0.918097
472.922,7.89712,0.916194
472.942,7.91014,0.919793
472.962,7.91703,0.920456
472.982,7.91837,0.919786
473.002,7.93327,0.924544
473.022,7.93494,0.923949
473.042,7.93629,0.923291
473.062,7.95657,0.925142
473.082,7.95824,0.924469
473.102,7.97893,0.924839
473.122,7.98062,0.924198
473.142,7.99554,0.923975
473.162,7.99721,0.923306
473.182,8.01211,0.92344
473.202,8.01378,0.92278
473.222,8.02863,0.923601
473.242,8.0303,0.922989
473.262,8.0455,0.924303
473.282,8.04679,0.923637
473.302,8.062,0.924969
473.322,8.06329,0.92429
473.342,8.07778,0.925473
473.362,8.08602,0.925802
473.382,8.08767,0.925218
473.402,8.10869,0.927172
473.422,8.11648,0.927323
473.442,8.11811,0.926696
473.462,8.1194,0.926018
473.482,8.13943,0.927741
473.502,8.14756,0.927932
473.522,8.14918,0.927291
473.542,8.16391,0.927715
473.562,8.16552,0.927075
473.582,8.18049,0.926579
473.602,8.18211,0.925918
473.622,8.19687,0.925914
473.642,8.19847,0.925266
473.662,8.2186,0.927917
473.682,8.2237,0.927854
473.702,8.22494,0.927177
473.722,8.242,0.929215
473.742,8.24321,0.928528
473.762,8.25781,0.929909
473.782,8.25902,0.929222
473.802,8.27361,0.930551
473.822,8.27483,0.929865
473.842,8.28944,0.931143
473.862,8.29064,0.930458
473.882,8.30527,0.93174
473.902,8.30647,0.931099
473.922,8.32109,0.932368
473.942,8.32228,0.931676
473.962,8.33694,0.932914
473.982,8.33812,0.932236
474.002,8.35776,0.934231
474.022,8.35928,0.933589
474.042,8.37361,0.93478
474.062,8.37512,0.934167
474.082,8.3763,0.933469
474.102,8.39694,0.934546
474.122,8.3981,0.933884
474.142,8.41357,0.933854
474.162,8.41472,0.933156
474.182,8.43017,0.9332
474.202,8.43131,0.932494
474.222,8.45272,0.934022
474.242,8.45425,0.933399
474.262,8.46926,0.934632
474.282,8.47077,0.933989
474.302,8.48577,0.935188
474.322,8.48727,0.934574
474.342,8.50228,0.935823
474.362,8.50377,0.935232
474.382,8.51879,0.93715
474.402,8.52657,0.937428
474.422,8.52809,0.937458
474.442,8.54279,0.937461
474.462,8.54429,0.937408
474.482,8.56485,0.93741
474.502,8.56636,0.937378
474.522,8.58106,0.937346
474.542,8.58258,0.937358
474.562,8.59691,0.937385
474.582,8.60465,0.938025
474.602,8.60583,0.938684
474.622,8.62097,0.937478
474.642,8.62252,0.938096
474.662,8.63686,0.936794
474.682,8.63842,0.937446
474.702,8.65274,0.936191
474.722,8.65432,0.936808
474.743,8.66904,0.935611
474.763,8.67064,0.936226
474.783,8.68555,0.935675
474.803,8.68681,0.935688
474.823,8.70706,0.935708
474.843,8.7087,0.935698
474.863,8.72334,0.935717
474.883,8.72498,0.935727
474.903,8.72627,0.935747
474.923,8.74669,0.935752
474.943,8.74834,0.935722
474.963,8.76297,0.935712
474.983,8.7722,0.935746
475.003,8.77349,0.935735
475.023,8.78849,0.935716
475.043,8.78978,0.935709
475.063,8.80442,0.935704
475.083,8.80609,0.935701
475.103,8.82684,0.935694
475.123,8.83463,0.935663
475.143,8.83631,0.935634
475.163,8.85094,0.935661
475.183,8.85262,0.935685
475.203,8.86726,0.935691
475.223,8.86896,0.935708
475.243,8.88358,0.935699
475.263,8.88528,0.935686
475.283,8.89989,0.935672
475.303,8.9016,0.935669
475.323,8.91622,0.935637
475.343,8.91792,0.935658
475.363,8.93254,0.935626
475.383,8.93425,0.93562
475.403,8.95423,0.935648
475.423,8.95631,0.935631
475.443,8.97055,0.935596
475.463,8.97872,0.935588
475.483,8.98044,0.935583
475.503,8.99505,0.935548
475.523,8.99679,0.935552
475.543,9.01139,0.935524
475.563,9.01314,0.935539
475.583,9.02809,0.935557
475.603,9.02985,0.935546
475.623,9.04481,0.935608
475.643,9.04621,0.935627
475.662,9.06109,0.935597
475.683,9.06257,0.935657
475.703,9.07754,0.935689
475.723,9.07895,0.935661
475.743,9.09392,0.935645
475.763,9.09535,0.935642
475.783,9.116,0.935681
475.803,9.11778,0.935729
475.823,9.13236,0.935743
475.843,9.13414,0.935757
475.863,9.14874,0.935799
475.883,9.15053,0.935836
475.903,9.16511,0.935835
475.923,9.16694,0.935846
475.943,9.18154,0.935871
475.963,9.18974,0.935861
475.983,9.19155,0.935883
476.003,9.20612,0.935889
476.023,9.20794,0.935885
476.043,9.22253,0.935895
476.063,9.22435,0.935866
476.083,9.24497,0.935833
476.103,9.25282,0.935828
476.123,9.25464,0.935835
476.143,9.26887,0.935851
476.163,9.27707,0.935874
476.183,9.27891,0.935893
476.203,9.29349,0.935897
476.223,9.29533,0.93591
476.243,9.30993,0.935884
476.263,9.31179,0.935853
476.283,9.32636,0.93585
476.303,9.32821,0.935912
476.323,9.34278,0.935933
476.343,9.34465,0.935912
476.363,9.35956,0.935919
476.383,9.36108,0.935931
476.403,9.38129,0.935977
476.423,9.38317,0.935931
476.443,9.39774,0.935945
476.463,9.3996,0.935967
476.483,9.41381,0.935951
476.503,9.42203,0.935938
476.523,9.42392,0.93594
476.543,9.43847,0.93593
476.563,9.44036,0.935949
476.583,9.45492,0.935975
476.603,9.46245,0.935951
476.623,9.46436,0.935959
476.643,9.48166,0.935885
476.663,9.4832,0.935864
476.683,9.49979,0.934285
476.703,9.50165,0.934222
476.723,9.51385,0.931637
476.743,9.51569,0.931509
476.763,9.52691,0.927225
476.783,9.52882,0.939916
476.803,9.53875,0.947926
476.823,9.54086,0.960574
476.843,9.54964,0.968581
476.863,9.55198,0.981172
476.883,9.56002,0.986833
476.903,9.56257,0.999419
476.923,9.5695,1.00628
476.943,9.57219,1.01911
476.963,9.57892,1.02698
476.983,9.58198,1.03841
477.003,9.59106,1.04871
477.023,9.59437,1.06012
477.043,9.6023,1.07152
477.063,9.60744,1.08291
477.083,9.61093,1.09436
477.103,9.62031,1.10578
477.123,9.62422,1.11725
477.143,9.62811,1.12873
477.163,9.63901,1.14017
477.183,9.64326,1.15298
477.203,9.65255,1.16536
477.222,9.65679,1.1775
477.243,9.66614,1.18873
477.263,9.6709,1.20141
477.283,9.68037,1.20861
477.303,9.68529,1.22122
477.323,9.69745,1.21568
477.343,9.70542,1.21598
477.363,9.71058,1.22879
477.383,9.72196,1.20814
477.403,9.72731,1.21955
477.423,9.73821,1.19913
477.443,9.74373,1.21056
477.463,9.7546,1.19024
477.483,9.76039,1.2017
477.503,9.77062,1.18221
477.523,9.77678,1.192
477.543,9.78269,1.20345
477.563,9.79306,1.17164
477.583,9.79927,1.18449
477.603,9.80947,1.1532
477.623,9.81591,1.16513
477.643,9.82456,1.14816
477.663,9.83241,1.14502
477.683,9.83911,1.15784
477.703,9.84821,1.13557
477.723,9.85507,1.14835
477.743,9.86391,1.12943
477.763,9.87181,1.125
477.783,9.87893,1.12877
477.803,9.88763,1.09991
477.823,9.89482,1.10382
477.843,9.90308,1.08388
477.863,9.91027,1.08808
477.883,9.91862,1.07731
477.903,9.92665,1.07498
477.923,9.93392,1.0797
477.943,9.94339,1.06519
477.963,9.95081,1.0699
477.983,9.95968,1.05965
478.003,9.96704,1.06167
478.023,9.9763,1.05378
478.043,9.98361,1.05575
478.063,9.99338,1.0507
478.083,10.0008,1.05266
478.103,10.0107,1.04882
478.123,10.0181,1.05086
478.143,10.0281,1.04737
478.163,10.0355,1.04944
478.183,10.0464,1.04089
478.203,10.0537,1.03752
478.223,10.0663,1.03313
478.243,10.0737,1.02976
478.263,10.0867,1.03008
478.283,10.0941,1.02679
478.303,10.104,1.02936
478.323,10.1112,1.0262
478.343,10.1196,1.03255
478.363,10.1268,1.02947
478.383,10.1353,1.03616
478.403,10.1425,1.0331
478.423,10.1513,1.03981
478.443,10.1584,1.03669
478.463,10.1677,1.04326
478.483,10.1748,1.03988
478.503,10.1842,1.04652
478.523,10.1911,1.04319
478.542,10.2016,1.05418
478.563,10.209,1.05116
478.583,10.2187,1.05981
478.603,10.2276,1.06257
478.623,10.2346,1.06202
478.643,10.2463,1.06398
478.663,10.2534,1.06337
478.683,10.2653,1.06466
478.703,10.2723,1.06399
478.723,10.2844,1.06529
478.743,10.2913,1.06461
478.763,10.3034,1.06587
478.783,10.3103,1.06383
478.803,10.3221,1.06376
478.823,10.3313,1.06276
478.843,10.3443,1.06332
478.863,10.3541,1.06227
478.883,10.361,1.06032
478.903,10.3743,1.05964
478.923,10.3813,1.05766
478.943,10.3945,1.05666
478.963,10.4014,1.05467
478.983,10.4146,1.05219
479.003,10.4215,1.04888
479.023,10.4353,1.04836
479.043,10.4421,1.04508
479.063,10.4562,1.04535
479.083,10.463,1.04204
479.103,10.4773,1.04334
479.123,10.4839,1.03997
479.143,10.4984,1.04193
479.163,10.5049,1.03855
479.183,10.5228,1.04338
479.203,10.5294,1.04023
479.223,10.5439,1.04276
479.243,10.5505,1.03957
479.263,10.5568,1.03621
479.283,10.5715,1.03929
479.303,10.5778,1.03598
479.325,10.5963,1.04163
479.344,10.6024,1.03856
479.364,10.6086,1.03522
479.384,10.6264,1.04216
479.404,10.6326,1.04011
479.424,10.6499,1.04177
479.444,10.6562,1.03978
479.464,10.6694,1.03935
479.484,10.6756,1.03736
479.504,10.6817,1.03536
479.524,10.6964,1.04146
479.544,10.7025,1.03968
479.564,10.7144,1.04404
479.584,10.7204,1.04064
479.604,10.7322,1.04423
479.624,10.7383,1.04102
479.644,10.7496,1.04652
479.664,10.7554,1.04314
479.684,10.7668,1.04942
479.703,10.7723,1.04625
479.724,10.7839,1.05268
479.744,10.7897,1.04926
479.764,10.8036,1.05979
479.784,10.8094,1.05808
479.804,10.8213,1.06458
479.824,10.8272,1.06276
479.844,10.8398,1.06662
479.864,10.8456,1.06475
479.884,10.8583,1.06845
479.904,10.8641,1.0666
479.924,10.8768,1.07036
479.944,10.8825,1.0685
479.964,10.8963,1.07129
479.984,10.902,1.06938
480.003,10.9181,1.07174
480.024,10.9239,1.06961
480.044,10.9399,1.07354
480.064,10.9457,1.07164
480.084,10.9612,1.07542
480.104,10.9716,1.07621
480.124,10.987,1.07987
480.144,10.993,1.07816
480.164,10.9984,1.07615
480.184,11.0185,1.08169
480.204,11.0241,1.07977
480.224,11.0391,1.08173
480.244,11.0446,1.0798
480.264,11.0592,1.08105
480.284,11.0647,1.07905
480.304,11.079,1.07986
480.324,11.0845,1.07788
480.344,11.0988,1.07861
480.364,11.1042,1.07661
480.384,11.1183,1.07738
480.404,11.1238,1.07547
480.424,11.1394,1.07655
480.444,11.1446,1.07454
480.464,11.1622,1.07559
480.484,11.1676,1.07362
480.504,11.1826,1.07342
480.524,11.188,1.07146
480.544,11.193,1.06945
480.564,11.2135,1.06833
480.584,11.2162,1.06629
480.604,11.2292,1.06425
480.624,11.232,1.06225
480.644,11.244,1.06143
480.664,11.2467,1.05949
480.684,11.2557,1.0649
480.704,11.2582,1.06321
480.724,11.2639,1.0786
480.744,11.2664,1.07655
480.764,11.2715,1.09618
480.784,11.2764,1.09313
480.804,11.2853,1.09903
480.824,11.2902,1.09587
480.845,11.3048,1.10011
480.865,11.3098,1.09699
480.885,11.3269,1.10534
480.905,11.3318,1.10226
480.925,11.3495,1.11139
480.945,11.3544,1.10838
480.965,11.3722,1.11685
480.985,11.3771,1.11642
481.005,11.3951,1.12543
481.025,11.3996,1.12469
481.045,11.4225,1.13019
481.065,11.4277,1.12959
481.085,11.444,1.13085
481.105,11.4488,1.13022
481.125,11.4648,1.13143
481.145,11.4753,1.13173
481.165,11.4801,1.13112
481.185,11.4963,1.13226
481.205,11.5011,1.13159
481.225,11.5167,1.13142
481.245,11.5215,1.13074
481.265,11.537,1.13006
481.285,11.5471,1.1294
481.305,11.5519,1.12867
481.325,11.5674,1.12798
481.345,11.5721,1.12728
481.365,11.5873,1.12663
481.385,11.5954,1.12462
481.405,11.5977,1.1226
481.425,11.615,1.1212
481.445,11.6175,1.11919
481.465,11.6288,1.11714
481.485,11.6311,1.11512
481.505,11.641,1.11311
481.525,11.6433,1.11107
481.545,11.6455,1.10904
481.565,11.6577,1.10714
481.585,11.66,1.10645
481.605,11.6691,1.10577
481.625,11.6714,1.1051
481.645,11.6823,1.10446
481.665,11.6847,1.1038
481.685,11.6868,1.10313
481.705,11.6979,1.10246
481.725,11.7001,1.10178
481.745,11.7084,1.10111
481.765,11.7107,1.1004
481.785,11.721,1.09841
481.805,11.7252,1.09638
481.825,11.7294,1.0944
481.845,11.7436,1.09181
481.865,11.7479,1.08978
481.885,11.7604,1.08454
481.905,11.7647,1.08251
481.925,11.7847,1.08183
481.945,11.7924,1.08064
481.965,11.7964,1.07859
481.985,11.8151,1.08173
482.005,11.8194,1.08113
482.025,11.8357,1.08282
482.045,11.84,1.08217
482.064,11.8557,1.08316
482.085,11.8602,1.08247
482.105,11.8758,1.08316
482.125,11.88,1.08254
482.145,11.8952,1.08354
482.165,11.8994,1.08292
482.185,11.915,1.08363
482.205,11.9192,1.08303
482.225,11.94,1.08494
482.245,11.9443,1.08433
482.265,11.9482,1.08363
482.285,11.9697,1.08575
482.305,11.9739,1.08513
482.325,11.9899,1.08639
482.345,11.9941,1.08575
482.365,12.0099,1.08673
482.385,12.0122,1.08472
482.405,12.0245,1.08459
482.425,12.0308,1.08591
482.445,12.0329,1.0841
482.464,12.0411,1.08903
482.485,12.0455,1.09029
482.505,12.0523,1.09546
482.525,12.0542,1.09342
482.545,12.061,1.09682
482.565,12.063,1.0949
482.585,12.0697,1.09799
482.605,12.0717,1.09612
482.625,12.0785,1.0989
482.645,12.0805,1.09702
482.665,12.0873,1.09956
482.685,12.0892,1.09762
482.705,12.096,1.10002
482.725,12.0979,1.09813
482.745,12.1047,1.10041
482.765,12.1066,1.0985
482.785,12.1134,1.10205
482.805,12.1154,1.10151
482.825,12.1255,1.1043
482.845,12.1274,1.10367
482.865,12.1349,1.10486
482.885,12.1384,1.10478
482.905,12.1402,1.10411
482.925,12.1493,1.1058
482.945,12.1512,1.1052
482.965,12.1588,1.10625
482.985,12.1655,1.10772
483.006,12.1694,1.10843
483.026,12.18,1.10886
483.046,12.1838,1.1095
483.066,12.2001,1.10789
483.085,12.2037,1.10848
483.106,12.2183,1.10584
483.126,12.2222,1.10644
483.146,12.2258,1.10711
483.166,12.2471,1.10506
483.186,12.251,1.10502
483.206,12.2669,1.10434
483.227,12.271,1.10433
483.247,12.2871,1.10434
483.267,12.291,1.10436
483.287,12.307,1.10436
483.307,12.317,1.10437
483.327,12.3209,1.10437
483.347,12.3422,1.10434
483.367,12.3519,1.10434
483.387,12.3559,1.10907
483.407,12.3718,1.11206
483.427,12.3821,1.11382
483.447,12.3862,1.11833
483.467,12.4032,1.11664
483.487,12.4071,1.12138
483.507,12.424,1.11969
483.527,12.4279,1.1244
483.547,12.4448,1.11869
483.567,12.4491,1.1231
483.587,12.4654,1.11807
483.607,12.4698,1.12252
483.627,12.4861,1.11854
483.647,12.4906,1.12297
483.667,12.5123,1.11514
483.687,12.5173,1.11934
483.707,12.5339,1.11456
483.727,12.5446,1.11407
483.747,12.5493,1.11851
483.767,12.5669,1.11164
483.787,12.5718,1.10792
483.807,12.5762,1.10457
483.827,12.5988,1.08723
483.847,12.6035,1.08381
483.867,12.6173,1.07955
483.887,12.6219,1.07621
483.907,12.6389,1.07322
483.927,12.6432,1.06989
483.947,12.6569,1.06678
483.967,12.6616,1.06344
483.987,12.6748,1.06831
484.008,12.6796,1.07328
484.028,12.6936,1.07729
484.048,12.7026,1.08092
484.068,12.7073,1.08556
484.088,12.7217,1.08532
484.108,12.7264,1.08985
484.128,12.7407,1.086
484.148,12.7456,1.09047
484.168,12.764,1.08257
484.188,12.7692,1.08551
484.208,12.783,1.08138
484.228,12.7919,1.08142
484.248,12.7967,1.08479
484.268,12.8109,1.08079
484.288,12.8157,1.08411
484.308,12.8297,1.07993
484.328,12.8346,1.08331
484.348,12.8483,1.07875
484.368,12.8532,1.08209
484.388,12.8666,1.0741
484.408,12.8716,1.07479
484.428,12.8854,1.06925
484.448,12.8904,1.06997
484.468,12.9048,1.06845
484.488,12.9098,1.06914
484.508,12.928,1.0677
484.528,12.9333,1.06832
484.548,12.9474,1.06762
484.568,12.9527,1.06824
484.588,12.9671,1.06722
484.608,12.9721,1.06789
484.628,12.9865,1.06676
484.648,12.9916,1.06742
484.668,13.0065,1.06636
484.688,13.0115,1.06705
484.708,13.0267,1.06581
484.728,13.0317,1.06646
484.748,13.0469,1.06514
484.768,13.052,1.06583
484.788,13.0671,1.06383
484.808,13.0813,1.06351
484.828,13.0909,1.06349
484.848,13.0962,1.06352
484.868,13.1104,1.06348
484.888,13.1203,1.06351
484.908,13.1253,1.06354
484.928,13.1403,1.06355
484.948,13.1456,1.06353
484.968,13.16,1.06349
484.988,13.1653,1.06351
485.008,13.1805,1.0635
485.028,13.1858,1.06352
485.048,13.2006,1.06353
485.068,13.2056,1.06356
485.088,13.2204,1.06356
485.108,13.2254,1.06355
485.128,13.2401,1.06356
485.148,13.2452,1.06357
485.168,13.2599,1.06355
485.188,13.2649,1.06159
485.208,13.2836,1.05975
485.228,13.2885,1.05775
485.248,13.3035,1.0561
485.268,13.3087,1.05407
485.288,13.3241,1.05256
485.308,13.3293,1.05056
485.328,13.3342,1.04854
485.348,13.3544,1.04654
485.368,13.3595,1.0445
485.388,13.3748,1.04454
485.408,13.3799,1.04457
485.428,13.3948,1.04503
485.448,13.3999,1.04505
485.468,13.418,1.04663
485.488,13.4231,1.04662
485.508,13.428,1.04664
485.528,13.4464,1.04664
485.548,13.4515,1.04666
485.568,13.4664,1.04662
485.588,13.4713,1.04459
485.608,13.4853,1.04395
485.628,13.4901,1.04193
485.648,13.5057,1.04429
485.668,13.5157,1.04493
485.688,13.5208,1.04297
485.708,13.5365,1.04679
485.728,13.5415,1.04494
485.748,13.562,1.05126
485.768,13.567,1.0494
485.788,13.5717,1.04872
485.808,13.5923,1.05437
485.828,13.5972,1.05373
485.848,13.6119,1.05402
485.868,13.6169,1.05338
485.888,13.6311,1.05274
485.908,13.636,1.05205
485.928,13.6502,1.05139
485.948,13.6598,1.05072
485.968,13.6648,1.05004
485.988,13.6787,1.0494
486.008,13.6882,1.04876
486.028,13.7022,1.04811
486.048,13.7073,1.04745
486.068,13.7212,1.04675
486.088,13.7272,1.04608
486.108,13.7318,1.0454
486.128,13.7495,1.04531
486.148,13.7544,1.0446
486.168,13.759,1.04392
486.188,13.7804,1.04424
486.208,13.7852,1.04221
486.228,13.7897,1.04017
486.248,13.8091,1.04118
486.268,13.8136,1.03912
486.288,13.8293,1.03888
486.308,13.8338,1.03686
486.328,13.8497,1.03528
486.348,13.8542,1.03318
486.368,13.87,1.03116
486.388,13.8744,1.02915
486.408,13.8902,1.02708
486.428,13.8945,1.0251
486.448,13.9136,1.02305
486.468,13.9179,1.02102
486.488,13.9346,1.01903
486.508,13.9392,1.01705
486.528,13.9434,1.01505
486.548,13.9629,1.01608
486.568,13.9674,1.01425
486.588,13.978,1.02143
486.608,13.9841,1.02493
486.628,13.9865,1.02574
486.648,13.9996,1.0322
486.668,14.0041,1.03338
486.688,14.0062,1.03406
486.708,14.0141,1.03339
486.728,14.0191,1.0327
486.748,14.0213,1.03331
486.768,14.0289,1.03064
486.788,14.0316,1.0292
486.808,14.0317,1.02916
486.828,14.0352,1.02932
486.848,14.0352,1.02932
486.868,14.0367,1.02955
486.888,14.0367,1.02956
486.908,14.0367,1.02943
486.928,14.0367,1.02943
